scenario,Cohens_k_lb,Cohens_k_med,Cohens_k_ub,num_datapoints,Model,Readout Train Data,Readout Type,Encoder Type,Dynamics Type,Encoder Pre-training Task,Encoder Pre-training Dataset,Encoder Pre-training Seed,Encoder Training Task,Encoder Training Dataset,Encoder Training Seed,Dynamics Training Task,Dynamics Training Dataset,Dynamics Training Seed,ModelID,Model Kind,Visual encoder architecture,Dynamics model architecture,ObjectCentric,Supervised,SelfSupervisedLossSelfSupervisedLoss,Encoder Training Dataset Type,Dynamics Training Dataset Type,Readout Train Data Type
containment,-0.01417857897049108,0.05956607495069022,0.12361232675466696,83,RPIN,containment,D,R-CNN,Interaction Network,,,,L2 on 2D position,no_containment,0.0,L2 on 2D position,no_containment,0,RPIN_R-CNN_0.0_L2 on 2D position_no_containment_L2 on 2D position_0_no_containment_readout_D_containment_per_example_rpin.csv,RPIN_R-CNN_0.0_L2 on 2D position_all_but_this_L2 on 2D position_0_same,Neither,Neither,,True,NA,all_but_this,all_but_this,same
containment,0.2127022428551925,0.36207951070336386,0.46633591240714783,83,RPIN,containment,A,R-CNN,Interaction Network,,,,L2 on 2D position,all,1.0,L2 on 2D position,all,1,RPIN_R-CNN_1.0_L2 on 2D position_all_L2 on 2D position_1_all_readout_A_containment_per_example_rpin_seed_1_2.csv,RPIN_R-CNN_1.0_L2 on 2D position_all_L2 on 2D position_1_same,Neither,Neither,,True,NA,all,all,same
containment,0.08639279502134051,0.18021105799585102,0.3253866531127684,83,RPIN,containment,B,R-CNN,Interaction Network,,,,L2 on 2D position,all,1.0,L2 on 2D position,all,1,RPIN_R-CNN_1.0_L2 on 2D position_all_L2 on 2D position_1_all_readout_B_containment_per_example_rpin_seed_1_2.csv,RPIN_R-CNN_1.0_L2 on 2D position_all_L2 on 2D position_1_same,Neither,Neither,,True,NA,all,all,same
containment,0.019481822911674333,0.18638514743356382,0.28529001464912596,83,RPIN,containment,C,R-CNN,Interaction Network,,,,L2 on 2D position,all,1.0,L2 on 2D position,all,1,RPIN_R-CNN_1.0_L2 on 2D position_all_L2 on 2D position_1_all_readout_C_containment_per_example_rpin_seed_1_2.csv,RPIN_R-CNN_1.0_L2 on 2D position_all_L2 on 2D position_1_same,Neither,Neither,,True,NA,all,all,same
containment,0.019481822911674333,0.18638514743356382,0.28529001464912596,83,RPIN,containment,D,R-CNN,Interaction Network,,,,L2 on 2D position,all,1.0,L2 on 2D position,all,1,RPIN_R-CNN_1.0_L2 on 2D position_all_L2 on 2D position_1_all_readout_D_containment_per_example_rpin_seed_1_2.csv,RPIN_R-CNN_1.0_L2 on 2D position_all_L2 on 2D position_1_same,Neither,Neither,,True,NA,all,all,same
containment,0.1409262182645625,0.27435064935064934,0.39510294027985576,83,RPIN,containment,A,R-CNN,Interaction Network,,,,L2 on 2D position,all,2.0,L2 on 2D position,all,2,RPIN_R-CNN_2.0_L2 on 2D position_all_L2 on 2D position_2_all_readout_A_containment_per_example_rpin_seed_1_2.csv,RPIN_R-CNN_2.0_L2 on 2D position_all_L2 on 2D position_2_same,Neither,Neither,,True,NA,all,all,same
containment,-0.016142934144995548,0.08571959836370402,0.18715064013288576,83,RPIN,containment,B,R-CNN,Interaction Network,,,,L2 on 2D position,all,2.0,L2 on 2D position,all,2,RPIN_R-CNN_2.0_L2 on 2D position_all_L2 on 2D position_2_all_readout_B_containment_per_example_rpin_seed_1_2.csv,RPIN_R-CNN_2.0_L2 on 2D position_all_L2 on 2D position_2_same,Neither,Neither,,True,NA,all,all,same
containment,0.03045296364063011,0.12714875636223943,0.22898233098032222,83,RPIN,containment,C,R-CNN,Interaction Network,,,,L2 on 2D position,all,2.0,L2 on 2D position,all,2,RPIN_R-CNN_2.0_L2 on 2D position_all_L2 on 2D position_2_all_readout_C_containment_per_example_rpin_seed_1_2.csv,RPIN_R-CNN_2.0_L2 on 2D position_all_L2 on 2D position_2_same,Neither,Neither,,True,NA,all,all,same
containment,0.03045296364063011,0.12714875636223943,0.22898233098032222,83,RPIN,containment,D,R-CNN,Interaction Network,,,,L2 on 2D position,all,2.0,L2 on 2D position,all,2,RPIN_R-CNN_2.0_L2 on 2D position_all_L2 on 2D position_2_all_readout_D_containment_per_example_rpin_seed_1_2.csv,RPIN_R-CNN_2.0_L2 on 2D position_all_L2 on 2D position_2_same,Neither,Neither,,True,NA,all,all,same
containment,0.22132038658072356,0.3737816328355539,0.45687338752812445,83,RPIN,containment,A,R-CNN,Interaction Network,,,,L2 on 2D position,containment,1.0,L2 on 2D position,containment,1,RPIN_R-CNN_1.0_L2 on 2D position_containment_L2 on 2D position_1_containment_readout_A_containment_per_example_rpin_seed_1_2.csv,RPIN_R-CNN_1.0_L2 on 2D position_same_L2 on 2D position_1_same,Neither,Neither,,True,NA,same,same,same
containment,0.14041004704002835,0.26532700716345703,0.367044566187515,83,RPIN,containment,B,R-CNN,Interaction Network,,,,L2 on 2D position,containment,1.0,L2 on 2D position,containment,1,RPIN_R-CNN_1.0_L2 on 2D position_containment_L2 on 2D position_1_containment_readout_B_containment_per_example_rpin_seed_1_2.csv,RPIN_R-CNN_1.0_L2 on 2D position_same_L2 on 2D position_1_same,Neither,Neither,,True,NA,same,same,same
containment,0.13669854583882984,0.264368886818817,0.3822487695819664,83,RPIN,containment,C,R-CNN,Interaction Network,,,,L2 on 2D position,containment,1.0,L2 on 2D position,containment,1,RPIN_R-CNN_1.0_L2 on 2D position_containment_L2 on 2D position_1_containment_readout_C_containment_per_example_rpin_seed_1_2.csv,RPIN_R-CNN_1.0_L2 on 2D position_same_L2 on 2D position_1_same,Neither,Neither,,True,NA,same,same,same
containment,0.13669854583882984,0.264368886818817,0.3822487695819664,83,RPIN,containment,D,R-CNN,Interaction Network,,,,L2 on 2D position,containment,1.0,L2 on 2D position,containment,1,RPIN_R-CNN_1.0_L2 on 2D position_containment_L2 on 2D position_1_containment_readout_D_containment_per_example_rpin_seed_1_2.csv,RPIN_R-CNN_1.0_L2 on 2D position_same_L2 on 2D position_1_same,Neither,Neither,,True,NA,same,same,same
containment,0.1652099585225549,0.33501092014053746,0.4480230986923827,83,RPIN,containment,A,R-CNN,Interaction Network,,,,L2 on 2D position,containment,2.0,L2 on 2D position,containment,2,RPIN_R-CNN_2.0_L2 on 2D position_containment_L2 on 2D position_2_containment_readout_A_containment_per_example_rpin_seed_1_2.csv,RPIN_R-CNN_2.0_L2 on 2D position_same_L2 on 2D position_2_same,Neither,Neither,,True,NA,same,same,same
containment,0.10067706609102901,0.2433535796076869,0.3270015165287873,83,RPIN,containment,B,R-CNN,Interaction Network,,,,L2 on 2D position,containment,2.0,L2 on 2D position,containment,2,RPIN_R-CNN_2.0_L2 on 2D position_containment_L2 on 2D position_2_containment_readout_B_containment_per_example_rpin_seed_1_2.csv,RPIN_R-CNN_2.0_L2 on 2D position_same_L2 on 2D position_2_same,Neither,Neither,,True,NA,same,same,same
containment,0.14692742056419578,0.28109363831308076,0.41005559871890945,83,RPIN,containment,C,R-CNN,Interaction Network,,,,L2 on 2D position,containment,2.0,L2 on 2D position,containment,2,RPIN_R-CNN_2.0_L2 on 2D position_containment_L2 on 2D position_2_containment_readout_C_containment_per_example_rpin_seed_1_2.csv,RPIN_R-CNN_2.0_L2 on 2D position_same_L2 on 2D position_2_same,Neither,Neither,,True,NA,same,same,same
containment,0.14692742056419578,0.28109363831308076,0.41005559871890945,83,RPIN,containment,D,R-CNN,Interaction Network,,,,L2 on 2D position,containment,2.0,L2 on 2D position,containment,2,RPIN_R-CNN_2.0_L2 on 2D position_containment_L2 on 2D position_2_containment_readout_D_containment_per_example_rpin_seed_1_2.csv,RPIN_R-CNN_2.0_L2 on 2D position_same_L2 on 2D position_2_same,Neither,Neither,,True,NA,same,same,same
containment,-0.02378590133827106,0.07291210235737444,0.18918383773479852,83,RPIN,containment,A,R-CNN,Interaction Network,,,,L2 on 2D position,no_containment,1.0,L2 on 2D position,no_containment,1,RPIN_R-CNN_1.0_L2 on 2D position_no_containment_L2 on 2D position_1_no_containment_readout_A_containment_per_example_rpin_seed_1_2.csv,RPIN_R-CNN_1.0_L2 on 2D position_all_but_this_L2 on 2D position_1_same,Neither,Neither,,True,NA,all_but_this,all_but_this,same
containment,-0.04258883857632317,0.048662640207075,0.12560969833697386,83,RPIN,containment,B,R-CNN,Interaction Network,,,,L2 on 2D position,no_containment,1.0,L2 on 2D position,no_containment,1,RPIN_R-CNN_1.0_L2 on 2D position_no_containment_L2 on 2D position_1_no_containment_readout_B_containment_per_example_rpin_seed_1_2.csv,RPIN_R-CNN_1.0_L2 on 2D position_all_but_this_L2 on 2D position_1_same,Neither,Neither,,True,NA,all_but_this,all_but_this,same
containment,-0.06986911853688195,0.007568876778686007,0.06293305215439077,83,RPIN,containment,C,R-CNN,Interaction Network,,,,L2 on 2D position,no_containment,1.0,L2 on 2D position,no_containment,1,RPIN_R-CNN_1.0_L2 on 2D position_no_containment_L2 on 2D position_1_no_containment_readout_C_containment_per_example_rpin_seed_1_2.csv,RPIN_R-CNN_1.0_L2 on 2D position_all_but_this_L2 on 2D position_1_same,Neither,Neither,,True,NA,all_but_this,all_but_this,same
containment,-0.06986911853688195,0.007568876778686007,0.06293305215439077,83,RPIN,containment,D,R-CNN,Interaction Network,,,,L2 on 2D position,no_containment,1.0,L2 on 2D position,no_containment,1,RPIN_R-CNN_1.0_L2 on 2D position_no_containment_L2 on 2D position_1_no_containment_readout_D_containment_per_example_rpin_seed_1_2.csv,RPIN_R-CNN_1.0_L2 on 2D position_all_but_this_L2 on 2D position_1_same,Neither,Neither,,True,NA,all_but_this,all_but_this,same
containment,0.05559419359753913,0.12946304367986639,0.2159149953902365,83,RPIN,containment,A,R-CNN,Interaction Network,,,,L2 on 2D position,no_containment,2.0,L2 on 2D position,no_containment,2,RPIN_R-CNN_2.0_L2 on 2D position_no_containment_L2 on 2D position_2_no_containment_readout_A_containment_per_example_rpin_seed_1_2.csv,RPIN_R-CNN_2.0_L2 on 2D position_all_but_this_L2 on 2D position_2_same,Neither,Neither,,True,NA,all_but_this,all_but_this,same
containment,0.02682747378235492,0.12432188065099459,0.25432474099473396,83,RPIN,containment,B,R-CNN,Interaction Network,,,,L2 on 2D position,no_containment,2.0,L2 on 2D position,no_containment,2,RPIN_R-CNN_2.0_L2 on 2D position_no_containment_L2 on 2D position_2_no_containment_readout_B_containment_per_example_rpin_seed_1_2.csv,RPIN_R-CNN_2.0_L2 on 2D position_all_but_this_L2 on 2D position_2_same,Neither,Neither,,True,NA,all_but_this,all_but_this,same
containment,-0.026448649860682048,0.004385049070787295,0.040555942474022354,83,RPIN,containment,C,R-CNN,Interaction Network,,,,L2 on 2D position,no_containment,2.0,L2 on 2D position,no_containment,2,RPIN_R-CNN_2.0_L2 on 2D position_no_containment_L2 on 2D position_2_no_containment_readout_C_containment_per_example_rpin_seed_1_2.csv,RPIN_R-CNN_2.0_L2 on 2D position_all_but_this_L2 on 2D position_2_same,Neither,Neither,,True,NA,all_but_this,all_but_this,same
containment,-0.026448649860682048,0.004385049070787295,0.040555942474022354,83,RPIN,containment,D,R-CNN,Interaction Network,,,,L2 on 2D position,no_containment,2.0,L2 on 2D position,no_containment,2,RPIN_R-CNN_2.0_L2 on 2D position_no_containment_L2 on 2D position_2_no_containment_readout_D_containment_per_example_rpin_seed_1_2.csv,RPIN_R-CNN_2.0_L2 on 2D position_all_but_this_L2 on 2D position_2_same,Neither,Neither,,True,NA,all_but_this,all_but_this,same
containment,0.0444085020516634,0.16484607745779545,0.25131958721479275,83,SVG,containment,A,VGG,LSTM,,,,VAE,all,1.0,VAE,all,1,SVG_VGG_1.0_VAE_all_VAE_1_all_readout_A_containment_per_example_svg.csv,SVG_VGG_1.0_VAE_all_VAE_1_same,ConvNet,Neither,False,False,NA,all,all,same
containment,-0.06281990437579209,0.0324118207816968,0.10279350258742037,83,SVG,containment,B,VGG,LSTM,,,,VAE,all,1.0,VAE,all,1,SVG_VGG_1.0_VAE_all_VAE_1_all_readout_B_containment_per_example_svg.csv,SVG_VGG_1.0_VAE_all_VAE_1_same,ConvNet,Neither,False,False,NA,all,all,same
containment,0.013332247877341278,0.11143584425379471,0.22331932830720183,83,SVG,containment,C,VGG,LSTM,,,,VAE,all,1.0,VAE,all,1,SVG_VGG_1.0_VAE_all_VAE_1_all_readout_C_containment_per_example_svg.csv,SVG_VGG_1.0_VAE_all_VAE_1_same,ConvNet,Neither,False,False,NA,all,all,same
containment,0.013332247877341278,0.11143584425379471,0.22331932830720183,83,SVG,containment,D,VGG,LSTM,,,,VAE,all,1.0,VAE,all,1,SVG_VGG_1.0_VAE_all_VAE_1_all_readout_D_containment_per_example_svg.csv,SVG_VGG_1.0_VAE_all_VAE_1_same,ConvNet,Neither,False,False,NA,all,all,same
containment,0.044542573990426715,0.18190661478599224,0.27024960419462296,83,SVG,containment,A,VGG,LSTM,,,,VAE,containment,1.0,VAE,containment,1,SVG_VGG_1.0_VAE_containment_VAE_1_containment_readout_A_containment_per_example_svg.csv,SVG_VGG_1.0_VAE_same_VAE_1_same,ConvNet,Neither,False,False,NA,same,same,same
containment,-0.05110355530808327,0.05748527320739394,0.14267667752553906,83,SVG,containment,B,VGG,LSTM,,,,VAE,containment,1.0,VAE,containment,1,SVG_VGG_1.0_VAE_containment_VAE_1_containment_readout_B_containment_per_example_svg.csv,SVG_VGG_1.0_VAE_same_VAE_1_same,ConvNet,Neither,False,False,NA,same,same,same
containment,-0.0160798207407403,0.07980769230769225,0.16603299856527975,83,SVG,containment,C,VGG,LSTM,,,,VAE,containment,1.0,VAE,containment,1,SVG_VGG_1.0_VAE_containment_VAE_1_containment_readout_C_containment_per_example_svg.csv,SVG_VGG_1.0_VAE_same_VAE_1_same,ConvNet,Neither,False,False,NA,same,same,same
containment,-0.0160798207407403,0.07980769230769225,0.16603299856527975,83,SVG,containment,D,VGG,LSTM,,,,VAE,containment,1.0,VAE,containment,1,SVG_VGG_1.0_VAE_containment_VAE_1_containment_readout_D_containment_per_example_svg.csv,SVG_VGG_1.0_VAE_same_VAE_1_same,ConvNet,Neither,False,False,NA,same,same,same
containment,0.09057085149356858,0.22308816366293227,0.34445788555687956,83,SVG,containment,A,VGG,LSTM,,,,VAE,no_containment,1.0,VAE,no_containment,1,SVG_VGG_1.0_VAE_no_containment_VAE_1_no_containment_readout_A_containment_per_example_svg.csv,SVG_VGG_1.0_VAE_all_but_this_VAE_1_same,ConvNet,Neither,False,False,NA,all_but_this,all_but_this,same
containment,0.00016921034776664265,0.09484494563028589,0.18677655051007977,83,SVG,containment,B,VGG,LSTM,,,,VAE,no_containment,1.0,VAE,no_containment,1,SVG_VGG_1.0_VAE_no_containment_VAE_1_no_containment_readout_B_containment_per_example_svg.csv,SVG_VGG_1.0_VAE_all_but_this_VAE_1_same,ConvNet,Neither,False,False,NA,all_but_this,all_but_this,same
containment,0.08294084038330471,0.17653287130618933,0.26915962054568077,83,SVG,containment,C,VGG,LSTM,,,,VAE,no_containment,1.0,VAE,no_containment,1,SVG_VGG_1.0_VAE_no_containment_VAE_1_no_containment_readout_C_containment_per_example_svg.csv,SVG_VGG_1.0_VAE_all_but_this_VAE_1_same,ConvNet,Neither,False,False,NA,all_but_this,all_but_this,same
containment,0.08294084038330471,0.17653287130618933,0.26915962054568077,83,SVG,containment,D,VGG,LSTM,,,,VAE,no_containment,1.0,VAE,no_containment,1,SVG_VGG_1.0_VAE_no_containment_VAE_1_no_containment_readout_D_containment_per_example_svg.csv,SVG_VGG_1.0_VAE_all_but_this_VAE_1_same,ConvNet,Neither,False,False,NA,all_but_this,all_but_this,same
containment,0.1810768873029075,0.3055555555555556,0.4220988780751555,83,VGGFrozenLSTM,containment,A,VGG,LSTM,ImageNet classification,ImageNet,,,,,L2 on latent,all,0,VGGFrozenLSTM_VGG_nan_nan_nan_L2 on latent_0_all_readout_A_containment_VGGFrozenLSTM_results.csv,VGGFrozenLSTM_VGG_nan_nan_nan_L2 on latent_0_same,Transformer,LSTM,,False,NA,,all,same
containment,0.012297161936560852,0.12372209472146878,0.1972362292802611,83,VGGFrozenLSTM,containment,B,VGG,LSTM,ImageNet classification,ImageNet,,,,,L2 on latent,all,0,VGGFrozenLSTM_VGG_nan_nan_nan_L2 on latent_0_all_readout_B_containment_VGGFrozenLSTM_results.csv,VGGFrozenLSTM_VGG_nan_nan_nan_L2 on latent_0_same,Transformer,LSTM,,False,NA,,all,same
containment,0.05369806982513464,0.1711128048780487,0.2541680753219023,83,VGGFrozenLSTM,containment,C,VGG,LSTM,ImageNet classification,ImageNet,,,,,L2 on latent,all,0,VGGFrozenLSTM_VGG_nan_nan_nan_L2 on latent_0_all_readout_C_containment_VGGFrozenLSTM_results.csv,VGGFrozenLSTM_VGG_nan_nan_nan_L2 on latent_0_same,Transformer,LSTM,,False,NA,,all,same
containment,0.23214318532676617,0.3344907407407408,0.4405023483430223,83,VGGFrozenLSTM,containment,A,VGG,LSTM,ImageNet classification,ImageNet,,,,,L2 on latent,containment,0,VGGFrozenLSTM_VGG_nan_nan_nan_L2 on latent_0_containment_readout_A_containment_VGGFrozenLSTM_results.csv,VGGFrozenLSTM_VGG_nan_nan_nan_L2 on latent_0_same,Transformer,LSTM,,False,NA,,same,same
containment,0.06698043148812736,0.21333333333333337,0.34026223668650035,83,VGGFrozenLSTM,containment,B,VGG,LSTM,ImageNet classification,ImageNet,,,,,L2 on latent,containment,0,VGGFrozenLSTM_VGG_nan_nan_nan_L2 on latent_0_containment_readout_B_containment_VGGFrozenLSTM_results.csv,VGGFrozenLSTM_VGG_nan_nan_nan_L2 on latent_0_same,Transformer,LSTM,,False,NA,,same,same
containment,0.12387830101927891,0.2377188029361943,0.34603737755072783,83,VGGFrozenLSTM,containment,C,VGG,LSTM,ImageNet classification,ImageNet,,,,,L2 on latent,containment,0,VGGFrozenLSTM_VGG_nan_nan_nan_L2 on latent_0_containment_readout_C_containment_VGGFrozenLSTM_results.csv,VGGFrozenLSTM_VGG_nan_nan_nan_L2 on latent_0_same,Transformer,LSTM,,False,NA,,same,same
containment,0.16498723123879672,0.2800443049658483,0.38820833202406196,83,VGGFrozenLSTM,containment,A,VGG,LSTM,ImageNet classification,ImageNet,,,,,L2 on latent,no_containment,0,VGGFrozenLSTM_VGG_nan_nan_nan_L2 on latent_0_no_containment_readout_A_containment_VGGFrozenLSTM_results.csv,VGGFrozenLSTM_VGG_nan_nan_nan_L2 on latent_0_same,Transformer,LSTM,,False,NA,,all_but_this,same
containment,0.01244483284789715,0.133261105092091,0.22265049197820727,83,VGGFrozenLSTM,containment,B,VGG,LSTM,ImageNet classification,ImageNet,,,,,L2 on latent,no_containment,0,VGGFrozenLSTM_VGG_nan_nan_nan_L2 on latent_0_no_containment_readout_B_containment_VGGFrozenLSTM_results.csv,VGGFrozenLSTM_VGG_nan_nan_nan_L2 on latent_0_same,Transformer,LSTM,,False,NA,,all_but_this,same
containment,0.033942520265291105,0.1327014218009478,0.2171208174714487,83,VGGFrozenLSTM,containment,C,VGG,LSTM,ImageNet classification,ImageNet,,,,,L2 on latent,no_containment,0,VGGFrozenLSTM_VGG_nan_nan_nan_L2 on latent_0_no_containment_readout_C_containment_VGGFrozenLSTM_results.csv,VGGFrozenLSTM_VGG_nan_nan_nan_L2 on latent_0_same,Transformer,LSTM,,False,NA,,all_but_this,same
containment,-0.00010033520437278064,0.12979351032448372,0.2162965352265523,83,CSWM,containment,A,CSWM encoder,CSWM dynamics,,,,Contrastive,all,0.0,Contrastive,all,0,CSWM_CSWM encoder_0.0_Contrastive_all_Contrastive_0_all_readout_A_containment_CSWM_results.csv,CSWM_CSWM encoder_0.0_Contrastive_all_Contrastive_0_same,Neither,Neither,True,False,NA,all,all,same
containment,-0.02045125102413812,0.0926856504745952,0.1950444723322913,83,CSWM,containment,B,CSWM encoder,CSWM dynamics,,,,Contrastive,all,0.0,Contrastive,all,0,CSWM_CSWM encoder_0.0_Contrastive_all_Contrastive_0_all_readout_B_containment_CSWM_results.csv,CSWM_CSWM encoder_0.0_Contrastive_all_Contrastive_0_same,Neither,Neither,True,False,NA,all,all,same
containment,0.004977114459616078,0.13232104121475063,0.22454441098297206,83,CSWM,containment,C,CSWM encoder,CSWM dynamics,,,,Contrastive,all,0.0,Contrastive,all,0,CSWM_CSWM encoder_0.0_Contrastive_all_Contrastive_0_all_readout_C_containment_CSWM_results.csv,CSWM_CSWM encoder_0.0_Contrastive_all_Contrastive_0_same,Neither,Neither,True,False,NA,all,all,same
containment,0.08426771025967522,0.23945917096602032,0.34703787811819353,83,CSWM,containment,A,CSWM encoder,CSWM dynamics,,,,Contrastive,containment,0.0,Contrastive,containment,0,CSWM_CSWM encoder_0.0_Contrastive_containment_Contrastive_0_containment_readout_A_containment_CSWM_results.csv,CSWM_CSWM encoder_0.0_Contrastive_same_Contrastive_0_same,Neither,Neither,True,False,NA,same,same,same
containment,0.05674034768080849,0.16573971078976646,0.276412419950022,83,CSWM,containment,B,CSWM encoder,CSWM dynamics,,,,Contrastive,containment,0.0,Contrastive,containment,0,CSWM_CSWM encoder_0.0_Contrastive_containment_Contrastive_0_containment_readout_B_containment_CSWM_results.csv,CSWM_CSWM encoder_0.0_Contrastive_same_Contrastive_0_same,Neither,Neither,True,False,NA,same,same,same
containment,0.03443618957134358,0.1360978203083466,0.24811119820366132,83,CSWM,containment,C,CSWM encoder,CSWM dynamics,,,,Contrastive,containment,0.0,Contrastive,containment,0,CSWM_CSWM encoder_0.0_Contrastive_containment_Contrastive_0_containment_readout_C_containment_CSWM_results.csv,CSWM_CSWM encoder_0.0_Contrastive_same_Contrastive_0_same,Neither,Neither,True,False,NA,same,same,same
containment,-0.07023019287721129,0.03928266438941075,0.15267061345873337,83,CSWM,containment,A,CSWM encoder,CSWM dynamics,,,,Contrastive,no_containment,0.0,Contrastive,no_containment,0,CSWM_CSWM encoder_0.0_Contrastive_no_containment_Contrastive_0_no_containment_readout_A_containment_CSWM_results.csv,CSWM_CSWM encoder_0.0_Contrastive_all_but_this_Contrastive_0_same,Neither,Neither,True,False,NA,all_but_this,all_but_this,same
containment,-0.10740489842503492,0.0010946907498631253,0.12320605195815999,83,CSWM,containment,B,CSWM encoder,CSWM dynamics,,,,Contrastive,no_containment,0.0,Contrastive,no_containment,0,CSWM_CSWM encoder_0.0_Contrastive_no_containment_Contrastive_0_no_containment_readout_B_containment_CSWM_results.csv,CSWM_CSWM encoder_0.0_Contrastive_all_but_this_Contrastive_0_same,Neither,Neither,True,False,NA,all_but_this,all_but_this,same
